train_number,train_name,train_type,source_code,dest_code,running_days,total_route_distance_km,total_halts
12979,Mumbai Bandra (T.) - Jaipur (Tri-weekly) SF Exp,SF,BDTS,JP,"TUE,THU,SAT",1148,160
12981,Chetak Express,SF,DEE,UDZ,"SUN,MON,TUE,WED,THU,FRI,SAT",673,88
12982,Chetak Express,SF,UDZ,DEE,"SUN,MON,TUE,WED,THU,FRI,SAT",673,88
12983,Ajmer-Chandigarh GaribRath Express,GR,AII,CDG,"SUN,MON,TUE,WED,THU,FRI,SAT",740,91
12984,Chandigarh-Ajmer GaribRath,GR,CDG,AII,"SUN,MON,TUE,WED,THU,FRI,SAT",740,91
12988,Ajmer Sealdah Express,SF,AII,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",1642,249
12989,Dadar Ajmer Superfast Express,SF,DDR,AII,"MON,THU,SAT",976,172
12990,Ajmer-Dadar SF Express,SF,AII,DDR,"SUN,WED,FRI",976,172
12991,Udaipur-Ajmer Express,SF,UDZ,AII,"SUN,MON,TUE,WED,THU,FRI,SAT",301,34
12992,Ajmer Udaipur Express,SF,AII,UDZ,"SUN,MON,TUE,WED,THU,FRI,SAT",301,34
40027,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
40033,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
40055,Chennai Beach TambaramEMU,MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
58610,Chakradharpur Tatanagar Passenger,Pass,CKP,TATA,"SUN,MON,TUE,WED,THU,FRI,SAT",62,9
12941,Ahmedabad-Asansol (Weekly) SF Parasnath Express,SF,ADI,ASN,TUE,2021,273
12942,Asansol Ahmedabad (Weekly) SF Express,SF,ASN,ADI,THU,2021,273
12954,August Kranti Rajdhani Express,Raj,NZM,BCT,"SUN,MON,TUE,WED,THU,FRI,SAT",1377,198
12957,Ahmadabad-New Delhi Swarna Jayanti Rajdhani Expres,Raj,ADI,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",934,149
12958,New Delhi-Ahmedabad Swarna Jayanti Rajdhani Expres,Raj,NDLS,ADI,"SUN,MON,TUE,WED,THU,FRI,SAT",934,149
12963,Mewar Express,SF,NZM,UDZ,"SUN,MON,TUE,WED,THU,FRI,SAT",743,78
12964,Mewar Express,SF,UDZ,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",743,78
12995,Bandra-Udaipur SF Express,SF,BDTS,UDZ,"SUN,WED,FRI",945,134
12996,Udaipur Bandra SF Express Slip,SF,UDZ,BDTS,"TUE,THU,SAT",945,134
12997,Tirunelveli - Hapa (Biweekly) SF Express,SF,TEN,HAPA,"SUN,MON,TUE,WED,THU,FRI,SAT",2730,344
12998,Hapa-Tirunelveli Express,SF,HAPA,TEN,"SUN,MON,TUE,WED,THU,FRI,SAT",2730,344
13005,Howrah-Amritsar Mail,Mail,HWH,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",1910,292
13007,Udyan Abha Toofan Express,Exp,HWH,SGNR,"SUN,MON,TUE,WED,THU,FRI,SAT",1978,308
13008-Slip,Udyan Abha Toofan Express Slip,Exp,SGNR,KLK,"SUN,MON,TUE,WED,THU,FRI,SAT",433,50
13009,Doon Express,Exp,HWH,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",1557,239
13009-Slip,Doon Express Slip,Exp,HWH,KTW,"SUN,MON,TUE,WED,THU,FRI,SAT",1461,225
13010,Doon Express,Exp,DDN,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",1557,239
13011,InterCity Express,Exp,HWH,MLDT,"SUN,MON,TUE,WED,THU,FRI,SAT",340,69
13012,InterCity Express,Exp,MLDT,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",340,69
13015,Howrah Bolpur KaviGuru Express,Exp,HWH,BHP,"SUN,MON,TUE,WED,THU,FRI,SAT",158,43
13017,Ganadevta Express,Exp,HWH,AZ,"SUN,MON,TUE,WED,THU,FRI,SAT",278,60
13018,Ganadevta Express,Exp,AZ,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",278,59
13019,Bagh Express,Exp,HWH,KGM,"SUN,MON,TUE,WED,THU,FRI,SAT",1521,235
13020,Bagh Express,Exp,KGM,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",1521,235
13021,Mithila Express,Exp,HWH,RXL,"SUN,MON,TUE,WED,THU,FRI,SAT",693,112
13022,Mithila Express,Exp,RXL,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",693,112
13023,Howrah-Gaya Express,Exp,HWH,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",654,99
13025,Howrah-Bhopal Express,Exp,HWH,BPL,MON,1459,189
13026,Bhopal-Howrah Express,Exp,BPL,HWH,WED,1459,180
13027,Kaviguru Express,Exp,HWH,AZ,"SUN,MON,TUE,WED,THU,FRI,SAT",278,60
13028,Kaviguru Express,Exp,AZ,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",278,60
13039,Howrah-Rajgir Express Slip,Exp,HWH,RGD,"SUN,MON,TUE,WED,THU,FRI,SAT",552,98
13040,Janata Express,Exp,DLI,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",1540,239
13049,Howrah-Amritsar Express,Exp,HWH,ASR,"SUN,MON,TUE,WED,THU,FRI,SAT",1922,289
13050,Amritsar Howrah Express,Exp,ASR,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",1922,289
13051,Hool Express,Exp,HWH,SURI,"SUN,MON,TUE,WED,THU,FRI,SAT",241,52
13052,Hool Express,Exp,SURI,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",241,52
13054,Siuri-Howrah Intercity Express,Exp,SURI,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",211,45
13072,Howrah Express,Exp,JMP,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",467,78
13104,Bhagirathi Express,Exp,LGL,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",227,54
13105,Sealdah-Ballia Express,Exp,SDAH,BUI,"SUN,MON,TUE,WED,THU,FRI,SAT",679,116
13106,Ballia-Sealdah Express,Exp,BUI,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",679,117
13107,Maitree Express BR,Exp,DHCA,KOAA,"SUN,TUE,FRI",375,37
13108,Maitree Express BR,Exp,KOAA,DHCA,"MON,WED,SAT",375,37
13109,Maitree Express IR,Exp,KOAA,DHCA,"TUE,FRI",375,37
13110,Maitree Express,Exp,DHCA,KOAA,"WED,SAT",375,37
13111,Lal Quila Express,Exp,KOAA,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",1527,235
13111-Slip,Lal Quila Express Slip,Exp,KOAA,GRD,"SUN,MON,TUE,WED,THU,FRI,SAT",322,60
40035,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
40059,Chennai Beach TambaramEMU,MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
13008,Udyan Abha Toofan Express,Exp,MGS,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",755,130
13013,Barddhaman Rampurhat Tri-Weekly Express,Exp,BWN,RPH,"MON,THU,SAT",112,19
13014,Rampurhat-Barddhaman Tri-Weekly Express,Exp,RPH,BWN,"SUN,WED,FRI",112,19
13016,Bolpur-Howrah Kavi Guru Express,Exp,BHP,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",158,43
13024,Gaya-Howrah Express,Exp,GAYA,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",654,99
13112,Lal Quila Express,Exp,DLI,KOAA,"SUN,MON,TUE,WED,THU,FRI,SAT",1552,237
13113,Hazarduari Express,Exp,KOAA,LGL,"SUN,MON,TUE,WED,THU,FRI,SAT",223,53
13114,Hazarduari Express,Exp,LGL,KOAA,"SUN,MON,TUE,WED,THU,FRI,SAT",223,53
13117,Kolkata Berhampore Court Express,Exp,KOAA,BPC,"SUN,TUE,THU,FRI",182,45
13118,Berhampore Court Kolkata Express,Exp,BPC,KOAA,"MON,WED,FRI,SAT",182,45
13133,Sealdah-Varanasi Express,Exp,SDAH,BSB,"MON,TUE,WED,FRI,SAT",871,153
13134,Varanasi- Sealdah Express,Exp,BSB,SDAH,"MON,TUE,THU,FRI,SAT",871,151
13141,Testa Torsa Express,Exp,SDAH,NOQ,"SUN,MON,TUE,WED,THU,FRI,SAT",716,141
13141-Slip,Testa Torsa Express Slip,Exp,SDAH,HDB,"SUN,MON,TUE,WED,THU,FRI,SAT",628,129
13142,Teesta Torsa Express,Exp,NOQ,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",716,141
13145,Radhikapur Express,Exp,KOAA,RDP,"SUN,MON,TUE,WED,THU,FRI,SAT",476,95
13146,Radhikapur Express,Exp,RDP,KOAA,"SUN,MON,TUE,WED,THU,FRI,SAT",476,95
13147,Uttar Banga Express,Exp,SDAH,NCB,"SUN,MON,TUE,WED,THU,FRI,SAT",693,122
13148,Uttar Banga Express,Exp,NCB,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",693,122
13149,Kanchan Kanya Express,Exp,SDAH,APDJ,"SUN,MON,TUE,WED,THU,FRI,SAT",735,128
13150,Kanchan Kanya Express,Exp,APDJ,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",735,128
13152,JammuTawi-Kolkata Chitpur Express,Exp,JAT,KOAA,"SUN,MON,TUE,WED,THU,FRI,SAT",1982,302
13153-Slip,Gour Express Slip,Exp,SDAH,BLGT,"SUN,MON,TUE,WED,THU,FRI,SAT",454,84
13154,Malda Town-Sealdah Gour Express,Exp,MLDT,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",347,71
13156,SITAMARHI - KOLKATA CHITPUR Mithilanchal Exp,Exp,SMI,KOAA,"MON,FRI",553,136
13159,KOLKATA CHITPUR - JOGBANI Exp,Exp,KOAA,JBN,"MON,WED,FRI",542,114
13160,JOGBANI - KOLKATA CHITPUR Exp,Exp,JBN,KOAA,"TUE,THU,SAT",542,114
13161,KOLKATA CHITPUR - BALURGHAT Tebhaga Exp,Exp,KOAA,BLGT,"SUN,MON,TUE,WED,THU,FRI",438,90
13162,BALURGHAT - KOLKATA CHITPUR Tebhaga Exp,Exp,BLGT,KOAA,"MON,TUE,WED,THU,FRI,SAT",437,90
13163,Hatey Bazare Express,Exp,SDAH,SHC,"SUN,MON,WED,FRI,SAT",589,120
13164,Hatey Bazare Express,Exp,SHC,SDAH,"SUN,MON,TUE,THU,SAT",589,120
13185,Ganga Sagar Express,Exp,SDAH,JYG,"SUN,MON,TUE,WED,THU,FRI,SAT",624,106
13186,Ganga Sagar Express,Exp,JYG,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",624,106
13188,Rampurhat- Sealdah Express,Exp,RPH,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",226,54
13202,MUMBAI LTT - RAJENDRA NAGAR PATNA Janta Exp,Exp,LTT,RJPB,"SUN,MON,TUE,WED,THU,FRI,SAT",1715,244
13225,Jaynagar-Danapur Intercity,Exp,JYG,DNR,"SUN,MON,TUE,WED,THU,FRI,SAT",277,49
13226,Danapur-Jaynagar Intercity,Exp,DNR,JYG,"SUN,MON,TUE,WED,THU,FRI,SAT",277,49
13233,Rajgriha Express,Exp,RGD,DNR,"SUN,MON,TUE,WED,THU,FRI,SAT",109,25
13234,Rajgriha Express,Exp,DNR,RGD,"SUN,MON,TUE,WED,THU,FRI,SAT",109,25
13237,Patna Mathura Express,Exp,PNBE,MTJ,"SUN,TUE,SAT",938,135
13238,Mathura Patna Express,Exp,MTJ,PNBE,"SUN,THU,FRI",936,135
13239,Patna Mathura Express,Exp,PNBE,MTJ,"MON,WED,THU,FRI",895,126
13240,Mathura Patna Express,Exp,MTJ,PNBE,"MON,TUE,WED,SAT",895,126
13241,Banka Patna Express,Exp,BAKA,RJPB,"SUN,MON,TUE,WED,THU,FRI",272,45
13242,Patna Banka Express,Exp,RJPB,BAKA,"SUN,MON,TUE,WED,THU,SAT",272,45
13243,Patna Dehri On Sone InterCity Express,Exp,PNBE,DOS,"SUN,MON,TUE,WED,THU,FRI,SAT",177,26
13248,RAJENDRA NAGAR - GUWAHATI Capital Exp,Exp,RJPB,GHY,"SUN,MON,TUE,WED",980,169
19321,Indore-Rajendranagar Express,Exp,INDB,RJPB,SAT,1400,184
40037,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
13235,Sahibganj-Danapur InterCity,Exp,SBG,DNR,"MON,TUE,WED,THU,FRI,SAT",306,51
13236,Danapur-Sahibganj InterCity,Exp,DNR,SBG,"MON,TUE,WED,THU,FRI,SAT",306,52
13244,Dehri On Sone Patna InterCity Express,Exp,DOS,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",177,26
13246,Capital Express,Exp,DNR,NJP,"THU,FRI,SAT",501,78
13247,GUWAHATI - RAJENDRA NAGAR Capital Exp,Exp,GHY,RJPB,"TUE,WED,THU,FRI",980,164
13251,Islampur Rajendra Nagar Express,Exp,IPR,RJPB,"SUN,MON,TUE,WED,THU,FRI,SAT",63,10
13252,Rajendra Nagar Islampur Express,Exp,RJPB,IPR,"SUN,MON,TUE,WED,THU,FRI,SAT",63,10
13287,DURG - RAJENDRA NAGAR South Bihar Exp,Exp,DURG,RJPB,"SUN,MON,TUE,WED,THU,FRI,SAT",1130,194
13288,RAJENDRA NAGAR BIHAR - DURG South Bihar Exp,Exp,RJPB,DURG,"SUN,MON,TUE,WED,THU,FRI,SAT",1130,194
13301,Suvarna Rekha Express,Exp,DHN,TATA,"SUN,MON,TUE,WED,THU,FRI,SAT",193,32
13302,Suvarna Rekha Express,Exp,TATA,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",193,32
13304,Dhanbad InterCity Express,Exp,RNC,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",162,27
13305,Dhanbad-Gaya InterCity,Exp,DHN,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",199,26
13306,Gaya-Dhanbad InterCity,Exp,GAYA,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",199,26
13307,Ganga Sutlej Express,Exp,DHN,FZR,"SUN,MON,TUE,WED,THU,FRI,SAT",1599,225
13308,Ganga Sutlej Express,Exp,FZR,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",1599,225
13317,Black Diamond Express,Exp,HWH,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",271,59
13319,Baidyanthdham-Ranchi Express,Exp,BDME,RNC,"SUN,MON,TUE,WED,THU,FRI,SAT",328,50
13320,Ranchi-Baidyanathdham Express,Exp,RNC,BDME,"SUN,MON,TUE,WED,THU,FRI,SAT",333,50
13329,Ganga Damodar Express,Exp,DHN,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",291,39
13330,Ganga Damodar Express,Exp,PNBE,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",291,39
13331,Dhanbad Patna Express,Exp,DHN,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",373,62
13332,Patna Dhanbad Express,Exp,PNBE,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",373,62
13345,Varanasi-Singrauli Intercity,Exp,BSB,SGRL,"SUN,MON,TUE,WED",209,21
13347,Palamau Express,Exp,BRKA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",494,63
13348,Palamau Express,Exp,PNBE,BRKA,"SUN,MON,TUE,WED,THU,FRI,SAT",494,63
13352,ALAPPUZHA - DHANBAD (Bokaro) Express,Exp,ALLP,DHN,"SUN,MON,TUE,WED,THU,FRI,SAT",2536,418
13404,Vananchal Express,Exp,BGP,RNC,"SUN,MON,TUE,WED,THU,FRI,SAT",561,79
13413,Farakka Express,Exp,MLDT,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",1416,200
13414,Farakka Express,Exp,DLI,MLDT,"SUN,MON,TUE,WED,THU,FRI,SAT",1416,200
13415,Malda Patna Express,Exp,MLDT,PNBE,"SUN,WED,FRI",399,62
13416,Patna-Malda Express,Exp,PNBE,MLDT,"MON,THU,SAT",399,62
13419,Jan Sewa Express,Exp,BGP,MFP,"SUN,MON,TUE,WED,THU,FRI,SAT",240,36
13421,Nabadwipdham Malda Express,Exp,NDAE,MLDT,"MON,THU",226,52
13422,Malda Nabadwipdham Express,Exp,MLDT,NDAE,"MON,THU",226,52
13465,InterCity Express,Exp,HWH,MLDT,"SUN,MON,TUE,WED,THU,FRI,SAT",331,84
13466,InterCity Express,Exp,MLDT,HWH,"SUN,MON,TUE,WED,THU,FRI,SAT",331,84
13483,Farakka Express,Exp,MLDT,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",1456,209
13484,Farakka Express,Exp,DLI,MLDT,"SUN,MON,TUE,WED,THU,FRI,SAT",1456,209
13501,Haldia-Asansol Express,Exp,HLZ,ASN,"SUN,MON,TUE,WED,THU,FRI,SAT",322,52
40039,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
40041,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
40043,Chennai Beach TambaramEMU,MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",33,19
40047,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
40049,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
40051,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
40053,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
56842,Erode Tiruchchirapalli Passenger,Pass,ED,TPJ,"SUN,MON,TUE,WED,THU,FRI,SAT",141,26
56860,Villupuram Tambaram Passenger,Pass,VM,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",133,26
12259,Sealdah-New Delhi AC Duronto Express,Drnt,SDAH,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",1453,222
13346,Singrauli-Varanasi Intercity,Exp,SGRL,BSB,"MON,TUE,WED,THU",209,21
13502,Asansol Haldia Express,Exp,ASN,HLZ,"SUN,MON,TUE,WED,THU,FRI,SAT",322,52
13504,Asansol-Sealdah InterCity Express,Exp,ASN,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",220,49
13506,Asansol Digha Express,Exp,ASN,DGHA,SUN,372,52
13507,Asansol-Gorakhpur Express,Exp,ASN,GKP,FRI,644,93
13509,Asansol-Gonda Express,Exp,ASN,GD,TUE,862,131
13510,Gonda-Asansol Express,Exp,GD,ASN,WED,862,131
14001,OLD DELHI - ATARI SHYAM SINGH Samjhauta Exp,Exp,DLI,ATT,"SUN,WED",472,76
14002,ATARI SHYAM SINGH - OLD DELHI Samjhauta Exp,Exp,ATT,DLI,"MON,THU",472,76
14004,New Delhi-New Farakka Express,Exp,NDLS,NFK,"SUN,THU",1387,209
14005,Lichhavi Express,Exp,SMI,ANVT,"SUN,MON,TUE,WED,THU,FRI,SAT",1285,191
14006,Lichhavi Express,Exp,ANVT,SMI,"SUN,MON,TUE,WED,THU,FRI,SAT",1285,191
14007,Muzaffarpur-Old Delhi Sadbhavna Express,Exp,MFP,DLI,"WED,FRI",1106,161
14008,Old Delhi-Muzaffarpur Sadbhavana Express,Exp,DLI,MFP,"TUE,THU",1106,161
14009,Patalkot Express,Exp,CWA,DEE,"SUN,TUE,THU",1050,132
14010,Patalkot Express,Exp,DEE,CWA,"MON,WED,SAT",1050,132
14011,Kathgodam-Anand Vihar AC Express,Exp,KGM,ANVT,TUE,271,38
14012,Anand Vihar-Kathgodam AC Express,Exp,ANVT,KGM,SUN,271,38
14013,Sadbhavna Express,Exp,SLN,DLI,"SUN,TUE",645,90
14014,Sadbhavna Express,Exp,DLI,SLN,"MON,SAT",645,90
14015,Sadbhavna Express,Exp,RXL,DLI,"SUN,TUE",1236,177
14016,Sadbhavana Express,Exp,DLI,RXL,"SUN,FRI",1236,177
14017,Sadbhavna Express,Exp,MFP,DLI,THU,1147,170
14018,Sadbhavana Expres,Exp,DLI,MFP,WED,1147,170
14020,Delhi SR Chhindwara Kanhan Valley Express,Exp,DEE,CWA,MON,1050,132
14033,Jammu Mail,Mail,DLI,UHP,"SUN,MON,TUE,WED,THU,FRI,SAT",637,96
14034,Jammu Mail,Mail,UHP,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",637,96
14035,Dhauladhar Express,Exp,DLI,PTK,"MON,WED,FRI",496,81
14036,Dhauladhar Express,Exp,PTK,DLI,"TUE,THU,SAT",496,81
14037,Delhi-Pathankot Express,Exp,DLI,PTK,MON,554,84
14038,Pathankot Delhi Express,Exp,PTK,DLI,THU,554,83
14041-Slip,Mussoorie Express Slip,Exp,DEE,KTW,"SUN,MON,TUE,WED,THU,FRI,SAT",243,34
14042,DEHRADUN - DELHI SARAI ROHILLA Mussoorie Exp,Exp,DDN,DEE,"SUN,MON,TUE,WED,THU,FRI,SAT",339,55
14043,KOTDWAR - OLD DELHI Garhwal Exp,Exp,KTW,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",238,38
14044,OLD DELHI - KOTDWAR Garhwal Exp,Exp,DLI,KTW,"SUN,MON,TUE,WED,THU,FRI,SAT",238,38
14056,OLD DELHI - DIBRUGARH Brahmaputra Exp,Mail,DLI,DBRG,"SUN,MON,TUE,WED,THU,FRI,SAT",2589,450
14083,Sikkim Mahananda Express,Exp,APDJ,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",1651,234
14084,Sikkim Mahananda Express,Exp,DLI,APDJ,"SUN,MON,TUE,WED,THU,FRI,SAT",1651,234
14085,Haryana Express,Exp,TKJ,SSA,"SUN,MON,TUE,WED,THU,FRI,SAT",264,38
14086,Haryana Express,Exp,SSA,TKJ,"SUN,MON,TUE,WED,THU,FRI,SAT",264,38
14095,Himalayan Queen,Exp,DEE,KLK,"SUN,MON,TUE,WED,THU,FRI,SAT",305,41
14096,Himalayan Queen,Exp,KLK,DEE,"SUN,MON,TUE,WED,THU,FRI,SAT",305,41
14096-Slip,Himalayan Queen Slip,Exp,KLK,BNW,"SUN,MON,TUE,WED,THU,FRI,SAT",335,33
14109,Chitrakoot Kanpur Express,Exp,CKTD,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",213,23
14110,Kanpur Chitrakoot Express,Exp,CNB,CKTD,"SUN,MON,TUE,WED,THU,FRI,SAT",213,23
14114,Link Express,Exp,DDN,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",863,129
40057,Chennai Beach TambaramEMU (12 car),MEMU,MSB,TBM,"SUN,MON,TUE,WED,THU,FRI,SAT",29,19
51672,KATNI - ITARSI Fast Passenger,Pass,KTE,ET,"SUN,MON,TUE,WED,THU,FRI,SAT",335,38
12343,Darjeeling Mail,SF,SDAH,NJP,"SUN,MON,TUE,WED,THU,FRI,SAT",567,105
12483,KOCHUVELI - AMRITSAR SF Exp,SF,KCVL,ASR,WED,3597,487
14119,Kathgodam Dehradun Express,Exp,KGM,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",335,43
14120,Dehradun Kathgodam Express,Exp,DDN,KGM,"SUN,MON,TUE,WED,THU,FRI,SAT",335,43
14123,Pratapgarh Kanpur InterCity Express,Exp,PBH,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",245,38
14124,Kanpur Pratapgarh InterCity Express,Exp,CNB,PBH,"SUN,MON,TUE,WED,THU,FRI,SAT",245,38
14126,Saryu Express,Exp,FD,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",157,20
14163,Sangam Express,Exp,ALD,MTC,"SUN,MON,TUE,WED,THU,FRI,SAT",639,85
14163-Slip,Sangam Express Slip,Exp,ALD,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",863,115
14164,Sangam Express,Exp,MTC,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",639,85
14201,Jaunpur-Rae Bareliy Express,Exp,JNU,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",203,32
14203,Varanasi Lucknow InterCity Express,Exp,BSB,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",302,41
14204,Lucknow Varanasi InterCity Express,Exp,LKO,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",302,41
14205,Faizabad Delhi Express,Exp,FD,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",615,93
14206,Delhi-Faizabad Express,Exp,DLI,FD,"SUN,MON,TUE,WED,THU,FRI,SAT",615,93
14207,Padmavat Express,Exp,PBH,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",660,100
14208,Padmavat Express,Exp,DLI,PBH,"SUN,MON,TUE,WED,THU,FRI,SAT",660,100
14210,Lucknow-Vindhyachal InterCity,Exp,LKO,BDL,"SUN,MON,TUE,WED,THU,FRI,SAT",284,38
14211,Agra-New Delhi Intercity Express,Exp,AGC,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",195,29
14212,NewDelhi-Agra InterCity Express,Exp,NDLS,AGC,"SUN,MON,TUE,WED,THU,FRI,SAT",195,29
14213,Varanasi-Gonda Intercity Express,Exp,BSB,GD,"SUN,MON,TUE,WED,THU,FRI,SAT",256,34
14214,Gonda-Varanasi Intercity Express,Exp,GD,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",256,34
14215,Ganga Gomti Express,Exp,ALD,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",201,27
14216,Ganga Gomti Express,Exp,LKO,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",201,27
14217,Unchahar Express,Exp,ALD,CDG,"SUN,MON,TUE,WED,THU,FRI,SAT",913,126
14227,Varuna Express,Exp,BSB,LKO,"MON,THU",284,36
14228,Varuna Express,Exp,LKO,BSB,"MON,THU",284,36
14235,Varanasi Bareilly Express,Exp,BSB,BE,"SUN,MON,TUE,WED,THU,FRI,SAT",559,78
14236,Bareilly Varanasi Express,Exp,BE,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",559,78
14257,Kashi Vishwanath Express,Exp,BSB,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",794,119
14258,Kashi Vishwanath Express,Exp,NDLS,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",794,119
14259,MUGHAL SARAI - LUCKNOW Ekatmata Exp,Exp,MGS,LKO,SUN,2796,51
14265,Varanasi Dehradun Janata Express,Exp,BSB,DDN,"SUN,MON,TUE,WED,THU,FRI,SAT",846,120
14265-Slip,Varanasi-Ramnagar Express Slip,Exp,BSB,RMR,"SUN,MON,TUE,WED,THU,FRI,SAT",705,102
14266,Dehradun Varanasi Janata Express,Exp,DDN,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",846,120
14307,Bareilly Express,Exp,PRG,BE,"SUN,MON,TUE,WED,THU,FRI,SAT",461,65
14308,Bareilly-Prayag Passenger,Pass,BE,PRG,"SUN,MON,TUE,WED,THU,FRI,SAT",461,65
14309,Ujjaini Express,Exp,UJN,DDN,"WED,THU",1241,144
14310,Ujjaini Express,Exp,DDN,UJN,"TUE,WED",1241,144
14311,BAREILLY - BHUJ Ala Hazrat Exp,Exp,BE,BHUJ,"TUE,THU,SAT",1543,248
14314,BAREILLY - MUMBAI LTT Weekly Exp,Exp,BE,LTT,SAT,1608,233
