station_code,station_name,state,railway_zone,address,latitude,longitude,is_valid_coordinate,is_test_dummy_record,metro_cluster
SHDR,SHADHORAGAON,UNKNOWN,UNKNOWN,,24.633366,77.584671,True,False,OTHER
PIGT,PILIGHAT,UNKNOWN,UNKNOWN,,24.660758,77.49331,True,False,OTHER
PGA,PAGARA,UNKNOWN,UNKNOWN,,24.65577,77.44077,True,False,OTHER
MABN,MABAN,UNKNOWN,UNKNOWN,,24.641196,77.371542,True,False,OTHER
IAA,INDARA JN,UNKNOWN,UNKNOWN,,25.987832,83.619611,True,False,OTHER
ML,MALHOUR,UNKNOWN,UNKNOWN,,26.853449,81.040475,True,False,OTHER
JRR,JUGAUR,UNKNOWN,UNKNOWN,,26.881922,81.088561,True,False,OTHER
SFH,SAFEDABAD,UNKNOWN,UNKNOWN,,26.897857,81.116601,True,False,OTHER
BBK,BARABANKI JN,UNKNOWN,UNKNOWN,,26.935335,81.18104,True,False,OTHER
MAU,MAU JN,UNKNOWN,UNKNOWN,,25.93948,83.564347,True,False,OTHER
PLGH,PALIGARH,UNKNOWN,UNKNOWN,,25.959544,83.50513,True,False,OTHER
KRT,KHURAHAT,UNKNOWN,UNKNOWN,,25.984989,83.455442,True,False,OTHER
MMA,MUHAMMADABAD,UNKNOWN,UNKNOWN,,26.026235,83.376007,True,False,OTHER
SAA,SATHIAON,UNKNOWN,UNKNOWN,,26.034194,83.287317,True,False,OTHER
SDHA,SIDHARI HALT,UNKNOWN,UNKNOWN,,26.037742,83.187667,True,False,OTHER
RES,RASULL,UNKNOWN,UNKNOWN,,26.931423,81.25345,True,False,OTHER
AMH,AZAMGARH,UNKNOWN,UNKNOWN,,26.038607,83.160614,True,False,OTHER
RKS,SARAI RANI,UNKNOWN,UNKNOWN,,26.015838,83.121492,True,False,OTHER
PHY,PHARIHA,UNKNOWN,UNKNOWN,,26.007478,83.029946,True,False,OTHER
SJER,SANJARPUR,UNKNOWN,UNKNOWN,,26.017332,82.972179,True,False,OTHER
SMZ,SARAI MIR,UNKNOWN,UNKNOWN,,26.028142,82.923954,True,False,OTHER
KRND,KHORASON ROAD,UNKNOWN,UNKNOWN,,26.089746,82.867173,True,False,OTHER
SGJ,SAFDARGANJ,UNKNOWN,UNKNOWN,,26.914454,81.36116,True,False,OTHER
DJD,DIDARGANJ ROAD,UNKNOWN,UNKNOWN,,26.092367,82.805191,True,False,OTHER
KHJA,KHANJA HALT,UNKNOWN,UNKNOWN,,26.088482,82.744969,True,False,OTHER
SYK,SAIDKHANPUR,UNKNOWN,UNKNOWN,,26.89846,81.462176,True,False,OTHER
DYD,DARYABAD,UNKNOWN,UNKNOWN,,26.861303,81.550114,True,False,OTHER
PTH,PATRANGA,UNKNOWN,UNKNOWN,,26.825007,81.625869,True,False,OTHER
RZN,RAUZAGAON,UNKNOWN,UNKNOWN,,26.785264,81.708007,True,False,OTHER
RDL,RUDAULI,UNKNOWN,UNKNOWN,,26.762188,81.754202,True,False,OTHER
GMU,GAURIYAMAU,UNKNOWN,UNKNOWN,,26.757029,81.79366,True,False,OTHER
BNM,BARAGAON,UNKNOWN,UNKNOWN,,26.755374,81.847028,True,False,OTHER
DELO,DEORAKOT,UNKNOWN,UNKNOWN,,26.754368,81.906358,True,False,OTHER
SLW,SOHWAL,UNKNOWN,UNKNOWN,,26.753048,81.983837,True,False,OTHER
SLRP,SALARPUR,UNKNOWN,UNKNOWN,,26.752552,82.013173,True,False,OTHER
FD,FAIZABAD JN,UNKNOWN,UNKNOWN,,26.768996,82.135574,True,False,OTHER
ACND,ACHARYA NARENDRA DEV NAGAR,UNKNOWN,UNKNOWN,,26.774576,82.156997,True,False,OTHER
AY,AYODHYA,UNKNOWN,UNKNOWN,,26.787784,82.200604,True,False,OTHER
DRG,DARSHANNAGAR,UNKNOWN,UNKNOWN,,26.752229,82.208384,True,False,OTHER
BLG,BILHAR GHAT,UNKNOWN,UNKNOWN,,26.681307,82.268998,True,False,OTHER
ULN,ULNA BHARI,UNKNOWN,UNKNOWN,,26.632175,82.319243,True,False,OTHER
GGJ,GOSHAINGANJ,UNKNOWN,UNKNOWN,,26.569524,82.384123,True,False,OTHER
KTHE,KATAHRI,UNKNOWN,UNKNOWN,,26.4952,82.447764,True,False,OTHER
ABP,AKBARPUR,UNKNOWN,UNKNOWN,,26.429818,82.539073,True,False,OTHER
JFG,JAFARGANJ,UNKNOWN,UNKNOWN,,26.360277,82.582319,True,False,OTHER
MLPR,MALIPUR,UNKNOWN,UNKNOWN,,26.281482,82.6313,True,False,OTHER
TLGR,TULSI NAGAR,UNKNOWN,UNKNOWN,,26.215063,82.651701,True,False,OTHER
BWI,BILWAI,UNKNOWN,UNKNOWN,,26.158966,82.665181,True,False,OTHER
SHG,SHAHGANJ JN,UNKNOWN,UNKNOWN,,26.061399,82.679662,True,False,OTHER
PEP,PHEPHNA JN,UNKNOWN,UNKNOWN,,25.770309,84.051325,True,False,OTHER
SVI,SAGARPALI,UNKNOWN,UNKNOWN,,25.758015,84.098657,True,False,OTHER
HLP,HALDHARPUR,UNKNOWN,UNKNOWN,,25.963348,83.67908,True,False,OTHER
RTP,RATANPURA,UNKNOWN,UNKNOWN,,25.921924,83.744472,True,False,OTHER
RJMP,RAJMALPUR ROAD,UNKNOWN,UNKNOWN,,25.892921,83.788671,True,False,OTHER
RSR,RASRA,UNKNOWN,UNKNOWN,,25.861714,83.85785,True,False,OTHER
SNRA,SANWARA,UNKNOWN,UNKNOWN,,25.845461,83.910076,True,False,OTHER
CHR,CHILKAHAR,UNKNOWN,UNKNOWN,,25.82699,83.965313,True,False,OTHER
JGKS,JIGNI KHAS,UNKNOWN,UNKNOWN,,25.802194,84.006273,True,False,OTHER
BUI,BALLIA,UNKNOWN,UNKNOWN,,25.76057,84.15312,True,False,OTHER
BCD,BANSDIH ROAD,UNKNOWN,UNKNOWN,,25.811583,84.215238,True,False,OTHER
CATA,CHHATA ASCHAURA,UNKNOWN,UNKNOWN,,25.824617,84.253936,True,False,Hyderabad
STW,SAHATWAR,UNKNOWN,UNKNOWN,,25.827831,84.295491,True,False,OTHER
ROI,REOTI,UNKNOWN,UNKNOWN,,25.833886,84.37469,True,False,OTHER
DCP,DAL CHAPRA,UNKNOWN,UNKNOWN,,25.82706,84.432615,True,False,OTHER
SIP,SURAIMANPUR,UNKNOWN,UNKNOWN,,25.80918,84.480022,True,False,OTHER
BKLA,BAKULHA,UNKNOWN,UNKNOWN,,25.797877,84.543411,True,False,OTHER
MHT,MANJHI,UNKNOWN,UNKNOWN,,25.828485,84.584759,True,False,OTHER
RVG,REVELGANJ GHAT HALT,UNKNOWN,UNKNOWN,,25.787072,84.639402,True,False,OTHER
GTST,GAUTAMSTHAN,UNKNOWN,UNKNOWN,,25.786859,84.663479,True,False,Chennai
BJF,BIJNI,UNKNOWN,UNKNOWN,,26.497967,90.707827,True,False,OTHER
PTLD,PATILADAHA,UNKNOWN,UNKNOWN,,26.504091,90.784534,True,False,OTHER
SBE,SORBHOG JN,UNKNOWN,UNKNOWN,,26.494286,90.888281,True,False,OTHER
BPRD,BARPETA ROAD,UNKNOWN,UNKNOWN,,26.502847,90.963965,True,False,OTHER
GSA,GUAGACHHA,UNKNOWN,UNKNOWN,,26.501588,91.016332,True,False,OTHER
SPQ,SORUPETA,UNKNOWN,UNKNOWN,,26.499689,91.076059,True,False,OTHER
PBL,PATHSALA,UNKNOWN,UNKNOWN,,26.497475,91.176255,True,False,OTHER
NSRH,NIZ-SARIHA HALT,UNKNOWN,UNKNOWN,,26.486062,91.221126,True,False,OTHER
TIHU,TIHU,UNKNOWN,UNKNOWN,,26.471321,91.267699,True,False,OTHER
KTCH,KAITHALKUCHI,UNKNOWN,UNKNOWN,,26.450315,91.339022,True,False,OTHER
NLV,NALBARI,UNKNOWN,UNKNOWN,,26.450629,91.440291,True,False,OTHER
GOE,GHOGRAPUR,UNKNOWN,UNKNOWN,,26.450742,91.539986,True,False,OTHER
RNY,RANGIYA JN,UNKNOWN,UNKNOWN,,26.447901,91.605929,True,False,OTHER
KDKN,KENDUKANA,UNKNOWN,UNKNOWN,,26.374067,91.63681,True,False,OTHER
BIZ,BAIHATA,UNKNOWN,UNKNOWN,,26.343713,91.684343,True,False,OTHER
CGS,CHANGSARI,UNKNOWN,UNKNOWN,,26.256204,91.693023,True,False,OTHER
AGT,AGTHORI,UNKNOWN,UNKNOWN,,26.200893,91.686006,True,False,OTHER
KYQ,KAMAKHYA,UNKNOWN,UNKNOWN,,26.156154,91.689505,True,False,OTHER
GHY,GUWAHATI,UNKNOWN,UNKNOWN,,26.182635,91.751851,True,False,OTHER
JPE,JALPAIGURI ROAD,UNKNOWN,UNKNOWN,,26.559017,88.709453,True,False,OTHER
NQH,NEW DOMOHANI,UNKNOWN,UNKNOWN,,26.569681,88.786572,True,False,OTHER
NMX,NEW MAYNAGURI,UNKNOWN,UNKNOWN,,26.578607,88.822868,True,False,OTHER
BYXA,BETGARA,UNKNOWN,UNKNOWN,,26.612665,88.885559,True,False,OTHER
ATM,ALTAGRAM,UNKNOWN,UNKNOWN,,26.608131,88.946682,True,False,OTHER
DQG,DHUPGURI,UNKNOWN,UNKNOWN,,26.573532,88.994973,True,False,OTHER
KLGR,KHALAIGRAM,UNKNOWN,UNKNOWN,,26.55042,89.052194,True,False,OTHER
SXX,SALBARI,UNKNOWN,UNKNOWN,,26.546061,89.105527,True,False,OTHER
FLK,FALAKATA,UNKNOWN,UNKNOWN,,26.538396,89.192275,True,False,OTHER
GMZ,GUMANI HAT,UNKNOWN,UNKNOWN,,26.474071,89.239264,True,False,OTHER
GUZ,GUMANI HAT,UNKNOWN,UNKNOWN,,26.474681,89.239874,True,False,OTHER
GDX,GHOKSADANGA,UNKNOWN,UNKNOWN,,26.422886,89.278011,True,False,OTHER
SJRR,SAJHERPAR,UNKNOWN,UNKNOWN,,26.422445,89.352274,True,False,OTHER
PQZ,PUNDIBARI,UNKNOWN,UNKNOWN,,26.413245,89.393542,True,False,OTHER
NCB,NEW COOCH BEHAR,UNKNOWN,UNKNOWN,,26.353159,89.469766,True,False,OTHER
NBS,NEW BANESWAR,UNKNOWN,UNKNOWN,,26.395022,89.510422,True,False,OTHER
NOQ,NEW ALIPURDAUR,UNKNOWN,UNKNOWN,,26.48572,89.541398,True,False,OTHER
SMTA,SAMUKTALA ROAD,UNKNOWN,UNKNOWN,,26.483337,89.634684,True,False,OTHER
KAMG,KAMAKHYAGURI,UNKNOWN,UNKNOWN,,26.484168,89.721829,True,False,OTHER
JOQ,JORAI,UNKNOWN,UNKNOWN,,26.454875,89.803461,True,False,OTHER
SRPB,SRIRAMPUR ASSAM,UNKNOWN,UNKNOWN,,26.426915,89.903915,True,False,OTHER
GOGH,GOSSAIGAON HAT,UNKNOWN,UNKNOWN,,26.429107,89.971589,True,False,OTHER
GBY,GUABARI,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
CROA,CHAUTARA,UNKNOWN,UNKNOWN,,26.402242,90.085729,True,False,OTHER
PQK,PRATAP KHATA,UNKNOWN,UNKNOWN,,26.386384,90.118496,True,False,OTHER
FKM,FAKIRAGRAM JN,UNKNOWN,UNKNOWN,,26.365237,90.186189,True,False,OTHER
SUF,SESAPANI,UNKNOWN,UNKNOWN,,26.386182,90.225701,True,False,OTHER
KOJ,KOKRAJHAR,UNKNOWN,UNKNOWN,,26.405057,90.274125,True,False,OTHER
SLKX,SALAKATI,UNKNOWN,UNKNOWN,,26.44577,90.357339,True,False,OTHER
BSGN,BASUGAON,UNKNOWN,UNKNOWN,,26.460164,90.42015,True,False,OTHER
DTX,DANGTAL,UNKNOWN,UNKNOWN,,26.465846,90.465049,True,False,OTHER
NBQY,NEW BONGAIGAON YARD,UNKNOWN,UNKNOWN,,26.472113,90.521486,True,False,OTHER
NBQ,NEW BONGAIGAON,UNKNOWN,UNKNOWN,,26.475835,90.536843,True,False,OTHER
BNGN,BONGAIGAON,UNKNOWN,UNKNOWN,,26.478293,90.560548,True,False,OTHER
CPQ,CHAPRAKATA,UNKNOWN,UNKNOWN,,26.492855,90.612025,True,False,OTHER
JPR,JAKPUR,UNKNOWN,UNKNOWN,,22.362509,87.389853,True,False,OTHER
MPD,MADPUR,UNKNOWN,UNKNOWN,,22.369694,87.443268,True,False,OTHER
SMCK,SHYAM CHAK,UNKNOWN,UNKNOWN,,22.363451,87.500479,True,False,OTHER
BCK,BALICHAK,UNKNOWN,UNKNOWN,,22.358186,87.553354,True,False,OTHER
DUAN,DUAN,UNKNOWN,UNKNOWN,,22.354105,87.588218,True,False,OTHER
RDU,RADHAMOHANPUR,UNKNOWN,UNKNOWN,,22.356484,87.612611,True,False,OTHER
HAUR,HAUR,UNKNOWN,UNKNOWN,,22.365254,87.655069,True,False,OTHER
KHAI,KHIRAI,UNKNOWN,UNKNOWN,,22.374504,87.696628,True,False,OTHER
PKU,PANSKURA,UNKNOWN,UNKNOWN,,22.393103,87.743024,True,False,OTHER
PKEO,PANSKURA EAST OUTER,UNKNOWN,UNKNOWN,,22.39974,87.773512,True,False,OTHER
NPMR,NARAYAN PAKURIA,UNKNOWN,UNKNOWN,,22.399692,87.773985,True,False,OTHER
BOP,BHOGPUR,UNKNOWN,UNKNOWN,,22.401522,87.809079,True,False,OTHER
NDGJ,NANDAHGANJA,UNKNOWN,UNKNOWN,,22.404098,87.832458,True,False,OTHER
MCA,MECHEDA,UNKNOWN,UNKNOWN,,22.414105,87.85883,True,False,OTHER
KIG,KOLAGHAT GOODS,UNKNOWN,UNKNOWN,,22.435189,87.880874,True,False,OTHER
DTE,DEULTI,UNKNOWN,UNKNOWN,,22.452857,87.914003,True,False,OTHER
GGTA,GHORAGHATA,UNKNOWN,UNKNOWN,,22.458315,87.94424,True,False,OTHER
BZN,BAGNAN,UNKNOWN,UNKNOWN,,22.462515,87.970711,True,False,OTHER
KGY,KULGACHIA,UNKNOWN,UNKNOWN,,22.472352,88.020395,True,False,OTHER
ERSD,ERNAKULAM D CABIN,UNKNOWN,UNKNOWN,,9.979712,76.306549,True,False,OTHER
TRTR,TRIUPUNITTURA,UNKNOWN,UNKNOWN,,9.9501,76.352761,True,False,OTHER
KFE,KURIKAD,UNKNOWN,UNKNOWN,,9.923277,76.37635,True,False,OTHER
MNTT,MULANTURUTTI,UNKNOWN,UNKNOWN,,9.901576,76.389673,True,False,OTHER
KPTM,KANJIRAMITTAM,UNKNOWN,UNKNOWN,,9.862331,76.410949,True,False,OTHER
TVC,TRIVANDRUM CENTRAL,UNKNOWN,UNKNOWN,,8.486679,76.95121,True,False,OTHER
TVP,TRIVANDRUM PETTAI,UNKNOWN,UNKNOWN,,8.494524,76.931673,True,False,OTHER
PVRD,PIRAVAM ROAD,UNKNOWN,UNKNOWN,,9.828669,76.454731,True,False,OTHER
VARD,VAIKAM ROAD,UNKNOWN,UNKNOWN,,9.777648,76.474611,True,False,OTHER
KDTY,KADUTURUTTI HALT,UNKNOWN,UNKNOWN,,9.756128,76.4926,True,False,OTHER
KRPP,KURUPPANTHARA,UNKNOWN,UNKNOWN,,9.734535,76.510609,True,False,OTHER
ETM,ETTUMANUR,UNKNOWN,UNKNOWN,,9.676196,76.545152,True,False,OTHER
KFQ,KUMARANALLUR,UNKNOWN,UNKNOWN,,9.617136,76.531679,True,False,OTHER
KTYM,KOTTAYAM,UNKNOWN,UNKNOWN,,9.594177,76.532168,True,False,OTHER
CGV,CHINGAVANAM,UNKNOWN,UNKNOWN,,9.537757,76.525885,True,False,OTHER
CGY,CHANGANASERI,UNKNOWN,UNKNOWN,,9.449881,76.548414,True,False,OTHER
TRVL,TIRUVALLA,UNKNOWN,UNKNOWN,,9.392148,76.580267,True,False,OTHER
CNGR,CHENGANNUR,UNKNOWN,UNKNOWN,,9.319504,76.608271,True,False,OTHER
CYN,CHERIYANAD,UNKNOWN,UNKNOWN,,9.273119,76.585087,True,False,OTHER
MVLK,MAVELIKARA,UNKNOWN,UNKNOWN,,9.239487,76.545692,True,False,OTHER
KYJ,KAYANKULAM JN,UNKNOWN,UNKNOWN,,9.182586,76.512933,True,False,OTHER
OCR,OCHIRA,UNKNOWN,UNKNOWN,,9.132023,76.525576,True,False,OTHER
KPY,KARUNAGAPALLI,UNKNOWN,UNKNOWN,,9.065268,76.544023,True,False,OTHER
STKT,SASTHANKOTTA,UNKNOWN,UNKNOWN,,9.03231,76.598883,True,False,OTHER
MQO,MUNROTURUTTU,UNKNOWN,UNKNOWN,,8.994998,76.611908,True,False,OTHER
PRND,PERINAD,UNKNOWN,UNKNOWN,,8.947916,76.620341,True,False,OTHER
QLN,KOLLAM JN,UNKNOWN,UNKNOWN,,8.886586,76.596753,True,False,OTHER
IRP,IRAVIPURAM,UNKNOWN,UNKNOWN,,8.866948,76.623059,True,False,OTHER
MYY,MAYYANAD,UNKNOWN,UNKNOWN,,8.837759,76.647331,True,False,OTHER
PVU,PARAVUR,UNKNOWN,UNKNOWN,,8.815758,76.668238,True,False,OTHER
KFI,KAPPIL,UNKNOWN,UNKNOWN,,8.779435,76.67963,True,False,OTHER
EVA,EDAVAI,UNKNOWN,UNKNOWN,,8.762883,76.697477,True,False,OTHER
VAK,VARKALA,UNKNOWN,UNKNOWN,,8.740732,76.722872,True,False,OTHER
AMY,AKATHUMURI,UNKNOWN,UNKNOWN,,8.70031,76.758792,True,False,OTHER
KVU,KADAKAVUR,UNKNOWN,UNKNOWN,,8.679078,76.766672,True,False,OTHER
CRY,CHIRAYINKIL,UNKNOWN,UNKNOWN,,8.658338,76.78537,True,False,OTHER
PGZ,PERUNGUZHI,UNKNOWN,UNKNOWN,,8.631561,76.808211,True,False,OTHER
MQU,MURUKKAMPUZHA,UNKNOWN,UNKNOWN,,8.61363,76.830245,True,False,OTHER
KXP,KANIYAPURAM,UNKNOWN,UNKNOWN,,8.587612,76.854482,True,False,OTHER
KZK,KAZHAKUTTAM,UNKNOWN,UNKNOWN,,8.555848,76.872235,True,False,OTHER
VELI,VELI,UNKNOWN,UNKNOWN,,8.522536,76.882919,True,False,OTHER
KCVL,KOCHUVELI,UNKNOWN,UNKNOWN,,8.509254,76.8961,True,False,OTHER
BUW,BURHWAL,UNKNOWN,UNKNOWN,,27.087081,81.39016,True,False,OTHER
CKG,CHOWKA GHAT,UNKNOWN,UNKNOWN,,27.100002,81.449932,True,False,OTHER
SPC,SITAPUR CITY,UNKNOWN,UNKNOWN,,27.583612,80.679695,True,False,OTHER
STRK,SITAPUR KUTCHERY HALT,UNKNOWN,UNKNOWN,,27.564603,80.687163,True,False,OTHER
SCC,SITAPUR CANT,UNKNOWN,UNKNOWN,,27.559468,80.698784,True,False,Hyderabad
TKUR,TAPPA KHAJURIA,UNKNOWN,UNKNOWN,,27.579425,80.761641,True,False,OTHER
PSN,PARSENDI,UNKNOWN,UNKNOWN,,27.582038,80.836816,True,False,OTHER
RAMR,RAMAIPUR HALT,UNKNOWN,UNKNOWN,,27.545116,80.897107,True,False,OTHER
BVN,BISWAN,UNKNOWN,UNKNOWN,,27.489483,80.990464,True,False,OTHER
SKLP,SHANKARPUR,UNKNOWN,UNKNOWN,,27.447221,81.014405,True,False,OTHER
SYU,SARAYAN,UNKNOWN,UNKNOWN,,27.396332,81.042877,True,False,OTHER
BBPR,BABUPUR,UNKNOWN,UNKNOWN,,27.349971,81.070314,True,False,OTHER
MMB,MAHMUDABAD AVADH,UNKNOWN,UNKNOWN,,27.288295,81.114404,True,False,OTHER
MGPA,MUNDA GOPAL ASHRAM,UNKNOWN,UNKNOWN,,27.255493,81.139283,True,False,OTHER
PPE,PAINTEPUR,UNKNOWN,UNKNOWN,,27.230021,81.157557,True,False,OTHER
TSF,TAHSIL FATEHPUR,UNKNOWN,UNKNOWN,,27.168445,81.203969,True,False,OTHER
SDAM,SUNDHIAMAU,UNKNOWN,UNKNOWN,,27.121414,81.28688,True,False,OTHER
BRTA,BARTARA,UNKNOWN,UNKNOWN,,27.837593,80.007541,True,False,OTHER
UCH,UNCHAULIA,UNKNOWN,UNKNOWN,,27.80926,80.068986,True,False,OTHER
LNQ,LAKHNAURIA,UNKNOWN,UNKNOWN,,27.782774,80.139264,True,False,OTHER
JBG,JUNG BAHADURGNJ,UNKNOWN,UNKNOWN,,27.768419,80.172851,True,False,OTHER
MZN,MAHMUDPUR SARAIYAN,UNKNOWN,UNKNOWN,,27.754198,80.209625,True,False,OTHER
JKH,JAHANIKHERA,UNKNOWN,UNKNOWN,,27.743838,80.239342,True,False,OTHER
MINJ,MAIKALGANJ,UNKNOWN,UNKNOWN,,27.717537,80.337822,True,False,OTHER
NERI,NERI,UNKNOWN,UNKNOWN,,27.688832,80.393681,True,False,OTHER
LCN,LALPUR CHANDRA,UNKNOWN,UNKNOWN,,27.659296,80.451791,True,False,OTHER
MAHO,MAHOLI,UNKNOWN,UNKNOWN,,27.64872,80.477073,True,False,OTHER
UDX,URDAULI,UNKNOWN,UNKNOWN,,27.632871,80.514006,True,False,OTHER
HMP,HEMPUR,UNKNOWN,UNKNOWN,,27.616282,80.562649,True,False,OTHER
KATA,KATILI,UNKNOWN,UNKNOWN,,27.616759,80.614094,True,False,OTHER
BGDS,BHAGWANPUR DESU,UNKNOWN,UNKNOWN,,25.82701,85.846025,True,False,OTHER
ARG,ANGAR GHAT,UNKNOWN,UNKNOWN,,25.795385,85.907174,True,False,OTHER
NRN,NARHAN,UNKNOWN,UNKNOWN,,25.746997,85.975081,True,False,OTHER
ROA,RUSERA GHAT,UNKNOWN,UNKNOWN,,25.746302,86.035742,True,False,OTHER
MABB,MABBI HALT,UNKNOWN,UNKNOWN,,25.749213,86.06347,True,False,OTHER
NWC,NAYA NAGAR,UNKNOWN,UNKNOWN,,25.749918,86.111011,True,False,OTHER
KGG,KHAGARIA JN,UNKNOWN,UNKNOWN,,25.505891,86.465251,True,False,OTHER
MNE,MANSI JN,UNKNOWN,UNKNOWN,,25.509398,86.554446,True,False,OTHER
CDBN,CHEDHABANNI HALT,UNKNOWN,UNKNOWN,,25.491824,86.597197,True,False,OTHER
BAPN,BARAIPURA HALT,UNKNOWN,UNKNOWN,,25.739421,86.137301,True,False,OTHER
HPO,HASANPUR ROAD,UNKNOWN,UNKNOWN,,25.714772,86.185371,True,False,OTHER
SSRH,SHASAN HALT,UNKNOWN,UNKNOWN,,25.685978,86.197042,True,False,OTHER
DSKG,DSKG,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
SOPR,SONMA PRANPUR(H,UNKNOWN,UNKNOWN,,25.631436,86.226371,True,False,OTHER
SLNA,SALAUNA,UNKNOWN,UNKNOWN,,25.603476,86.260279,True,False,OTHER
IMLI,IMLI,UNKNOWN,UNKNOWN,,25.555629,86.302557,True,False,OTHER
PRGA,PAHARJAGANGAU,UNKNOWN,UNKNOWN,,25.531869,86.324828,True,False,OTHER
OLP,OLAPUR,UNKNOWN,UNKNOWN,,25.517459,86.370122,True,False,OTHER
MSK,MAHES KHUNT,UNKNOWN,UNKNOWN,,25.46082,86.641818,True,False,Chennai
GAI,GOUCHHARI,UNKNOWN,UNKNOWN,,25.438434,86.674696,True,False,OTHER
PSR,PASRAHA,UNKNOWN,UNKNOWN,,25.403765,86.743883,True,False,OTHER
BRKD,BHARATKHAND HALT,UNKNOWN,UNKNOWN,,25.400724,86.806223,True,False,OTHER
BRKB,BHARATKHAND HALT,UNKNOWN,UNKNOWN,,25.400254,86.805753,True,False,OTHER
NNR,NARAYANPUR,UNKNOWN,UNKNOWN,,25.398348,86.859388,True,False,OTHER
THB,THANA BIHPUR JN,UNKNOWN,UNKNOWN,,25.393571,86.934758,True,False,OTHER
BIGH,BAGRIGRAM HALT,UNKNOWN,UNKNOWN,,25.391339,86.985238,True,False,OTHER
KHQ,KHARIK,UNKNOWN,UNKNOWN,,25.388883,87.014958,True,False,OTHER
NNA,NAUGACHIA,UNKNOWN,UNKNOWN,,25.385261,87.09387,True,False,OTHER
KTRH,KATAREAH,UNKNOWN,UNKNOWN,,25.400488,87.194836,True,False,OTHER
KUE,KURSELA,UNKNOWN,UNKNOWN,,25.440774,87.253655,True,False,OTHER
BKHR,BAKHRI,UNKNOWN,UNKNOWN,,25.499841,87.3353,True,False,OTHER
BRZR,BARARI BAZAR,UNKNOWN,UNKNOWN,,25.490064,87.35532,True,False,OTHER
CRR,KARAGOLA ROAD,UNKNOWN,UNKNOWN,,25.500007,87.377827,True,False,OTHER
SMO,SEMAPUR,UNKNOWN,UNKNOWN,,25.524483,87.470441,True,False,OTHER
NYT,NAYATOLA,UNKNOWN,UNKNOWN,,25.56139,87.602596,True,False,OTHER
DNQ,DANDKHORA,UNKNOWN,UNKNOWN,,25.572405,87.642237,True,False,OTHER
GRR,GORPHAR,UNKNOWN,UNKNOWN,,25.58542,87.671798,True,False,OTHER
SI,SONALLI,UNKNOWN,UNKNOWN,,25.604754,87.717639,True,False,OTHER
BHNP,BISHANPUR HALT,UNKNOWN,UNKNOWN,,25.614901,87.746117,True,False,OTHER
JAU,JHAUA,UNKNOWN,UNKNOWN,,25.613217,87.775043,True,False,OTHER
MENP,MEENAPUR,UNKNOWN,UNKNOWN,,25.614051,87.802483,True,False,OTHER
SRI,SALMARI,UNKNOWN,UNKNOWN,,25.615672,87.837513,True,False,OTHER
BDYD,BDYD,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
SGBB,SGBB,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
BSPC,BSPC,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
BSGS,BSGS,UNKNOWN,UNKNOWN,,0.0,0.0,False,False,OTHER
VAY,VAYALAR,UNKNOWN,UNKNOWN,,9.741742,76.311408,True,False,OTHER
SRTL,SHERTALAI,UNKNOWN,UNKNOWN,,9.690992,76.325151,True,False,OTHER
TRVZ,TIRUVIZHA,UNKNOWN,UNKNOWN,,9.641848,76.326281,True,False,OTHER
MAKM,MARARIKULAM,UNKNOWN,UNKNOWN,,9.597994,76.318018,True,False,OTHER
KAVR,KALAVUR HALT,UNKNOWN,UNKNOWN,,9.567254,76.318097,True,False,OTHER
TMPY,TUMBOLI,UNKNOWN,UNKNOWN,,9.51917,76.321857,True,False,OTHER
ALLP,ALLEPPEY,UNKNOWN,UNKNOWN,,9.483759,76.322476,True,False,OTHER
TPM,TOTIYAPALAYAM,UNKNOWN,UNKNOWN,,11.292723,77.681926,True,False,OTHER
KMX,KOMATIPALLI,UNKNOWN,UNKNOWN,,18.381027,83.341047,True,False,OTHER
MQJ,MARADAM HALT,UNKNOWN,UNKNOWN,,18.400797,83.346343,True,False,OTHER
MOD,MORAMPUDI,UNKNOWN,UNKNOWN,,16.353115,80.620208,True,False,OTHER
GPI,GAJAPATINAGARAM,UNKNOWN,UNKNOWN,,18.293291,83.333902,True,False,OTHER
GRBL,GARUDUBILLI,UNKNOWN,UNKNOWN,,18.21449,83.350493,True,False,OTHER
GTLM,GOTLAM,UNKNOWN,UNKNOWN,,18.111319,83.395734,True,False,OTHER
LDX,LADDA,UNKNOWN,UNKNOWN,,19.102692,83.412196,True,False,OTHER
JMPT,JIMIDIPETA,UNKNOWN,UNKNOWN,,19.044582,83.422344,True,False,OTHER
AOR,ARGORA,UNKNOWN,UNKNOWN,,23.347039,85.314358,True,False,OTHER
KNRT,KUNERU,UNKNOWN,UNKNOWN,,18.966946,83.440724,True,False,OTHER
GMDA,GUMADA,UNKNOWN,UNKNOWN,,18.889176,83.457557,True,False,OTHER
PVPT,PARVATIPURAM TN,UNKNOWN,UNKNOWN,,18.783875,83.433701,True,False,OTHER
PVP,PARVATIPURAM,UNKNOWN,UNKNOWN,,18.77067,83.426966,True,False,OTHER
